ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
0.4951570338358602,0.5452794591056861,0.24489953470822254,0.18928942200342264,0.32252160601494695,0.22808902912895368,0.2865915077455828,0.2844312413098507,0.6196905154351192,0.255350209876442,0.6226038997535635,0.06957791249152652,0.08673385215308459,1.0,0.18544281932902246,0.29530448507403656,0.274109419773771,0.17346504578171723,0.26878121152642787,0.2005846484414854,0.2591013641294249,0.38158436546358165,-0.04340174927304488,0.24174291637121503,0.3552422734060739,0.10888382929133229,0.24140215116969352,0.4280013573335156,0.21506375930475358,0.49440237311325336,0.2854755596131657,0.25949305929314964,0.07913898859109597,0.6243856099433919,0.6544940981861701,0.5341322341507637,0.5125568659572906,0.24141486021901362,0.5142574190750647,0.4252441826749189,0.18103302637552113,0.2053783907009878,0.4064075867249542,0.5308226080511544,0.09484711675736104,0.17307045761290618,0.2371406550614055,0.26715949904192887,0.3289066388717786,0.23430642665821477
0.171558036125892,0.17682133055793378,0.23714234239144344,0.14885387835576738,0.09089594589394472,0.10743589274151688,0.27094160037904214,0.08962856304736579,0.13778240381299847,0.17931531736274267,0.190582450394454,0.1880481262000276,0.4092547572516431,0.18544281932902246,1.0,0.1346914969075464,0.25207623599184825,0.2464417950627524,0.14651166023410414,0.11480996633417356,0.1402372125261779,0.20471747799297285,0.1634706272112196,0.03640647950490393,0.10578239775932373,0.23924172450369985,0.179462002484473,0.2408831096667412,-0.053633143560711916,0.12469082153143737,0.2259863123963996,0.13546352246722185,0.24844347909261433,0.21247469843880834,0.18485393248208828,0.19122366511581157,0.16968139002483154,0.20254705208102103,0.13924428078412862,0.1513008917705498,0.41224653416382034,0.12429950343179877,0.20659817293719837,0.2052822667381503,0.23502942592961862,0.21428535083696015,0.1348999202968413,0.17630934817664612,0.26306404159015034,0.2739911735120488
0.32287807021425496,0.2700250446610879,0.27911078937778405,0.2520283818162376,0.28686669732149206,0.2752296493771228,0.2471187775129933,0.18348386029220315,0.2772478151274532,0.28308403561280104,0.24919143814800374,0.08783577263922594,0.07498080242604373,0.29530448507403656,0.1346914969075464,1.0,0.37859408999341104,0.17292090945981153,0.2764150313933336,0.2378268575818561,0.2717406500089469,0.2780932662729268,0.11044897034605954,0.3474377857102527,0.2706742161180174,0.10639795285259239,0.2597156146512422,0.3265479144262139,0.23914885768330033,0.33091586439683224,0.3470221837201725,0.3900910108752416,0.11909456013643559,0.2674438013032237,0.23892996677631742,0.21298546405805663,0.33026883567183024,0.3293657257501542,0.3137264325641306,0.3609179719959953,0.168402457585133,0.17671390664831527,0.31326936880213224,0.31605665663350796,0.13283928877584253,0.1869748988316704,0.26624544906853137,0.23833330822609275,0.3128607306965185,0.254558101936936
0.33851107146834264,0.3522741014451184,0.24474971155236233,0.33410440168384775,0.3610729234346777,0.18766275834448928,0.4403550120747691,0.3666742649009137,0.33264544913280764,0.2856032489758968,0.34026220555254494,0.21288880587161924,0.15204608270675413,0.274109419773771,0.25207623599184825,0.37859408999341104,1.0,0.16506414758469592,0.2901885314525668,0.2427087449360844,0.26512109492125613,0.42977328422842714,0.15845673000425728,0.399421228329974,0.3412955396122033,0.1706094764847465,0.2639630401741646,0.4941178346159329,0.23050112503960582,0.3430279207798052,0.30221014476359903,0.2859650698410334,0.2680954773867614,0.3922949178341767,0.3286588355327127,0.35544986459669026,0.39040837474459583,0.23462715540570567,0.4266695358334519,0.3590801440517259,0.2177633921042016,0.28222969963518507,0.3398136666585191,0.4610267470028999,0.1800337016993297,0.1641386845593954,0.35847274894357284,0.2404312868978461,0.577657910932776,0.22702666765637164
0.13315417276020503,0.146727148874432,0.2684125102079014,0.11944649692325432,0.0928134713997024,0.1295958485311313,0.27795399322971,0.18067085073132025,0.21432400063544818,0.2579271126876873,0.1511215243431197,0.109892833527544,0.03976269403074499,0.17346504578171723,0.2464417950627524,0.17292090945981153,0.16506414758469592,1.0,0.05114209113574766,0.12208607832645348,0.1433820229451861,0.2550511580130767,0.1205939213388054,0.10686681850085895,0.10641099707758526,0.7104316552854217,0.18195194429530606,0.2530688526099492,0.11801850349394,0.21852221962565446,0.21257470615287008,0.20568315010405408,0.08759563878611049,0.1513015037240615,0.2201913223768383,0.10624150671009132,0.2804685184403918,0.2035672560546173,0.20967813768145332,0.21388243435447296,0.16166256137953502,0.1950769396453573,0.25140065951947393,0.2686429831249321,0.6404745077135677,0.5592859071883299,0.1969748977383216,0.19967800470824817,0.2173387668358519,0.6038710475449657
0.3250898608013109,0.37420727040117113,0.10167402142586972,0.24742232854984375,0.4521754571280616,0.18508727129085842,0.32441854011637633,0.32836371440086864,0.3274688152544066,0.19469980930188893,0.22331081441261036,0.06394488805510032,-0.0327201446078073,0.26878121152642787,0.14651166023410414,0.2764150313933336,0.2901885314525668,0.05114209113574766,1.0,0.21464826120180985,0.0979476388204105,0.26265903176547145,0.07435548942474776,0.4296184148200515,0.38041746051187775,0.09546282795295255,0.170649417628502,0.3661755343127949,0.4135260143009533,0.3448915198650857,0.32378223946698687,0.2426839517807224,0.05937786112575285,0.34148125369679677,0.27852471208260515,0.3152568506832902,0.2981884470414378,0.2120989473147424,0.3590020478812524,0.3480106569806909,0.06689641159934981,0.10770667055313762,0.21616340100305814,0.3876360654444238,0.029106468876728648,0.19522192815015987,0.1796769081245323,0.10976176231356309,0.3639861050999135,0.18083375299091584
0.21107112132586447,0.23366458371646984,0.13302836586979322,0.1945141887360962,0.2509823672471941,0.19035063013206682,0.33620654191891863,0.2968818761667783,0.23886573825616778,0.20737050971281792,0.16781759593701326,-0.006185911001178826,0.07208364330297587,0.2005846484414854,0.11480996633417356,0.2378268575818561,0.2427087449360844,0.12208607832645348,0.21464826120180985,1.0,0.21055974970668187,0.18875708931812502,0.14847165392538567,0.19033089623804716,0.18088926313665857,0.05916129728163947,0.19114558001429943,0.23893615646229238,0.18649679603256172,0.25380495182632595,0.20519198025021018,0.2361334333043023,0.13612571645238344,0.19170888246171106,0.2046634135527641,0.1022822539596699,0.21536278615320212,0.591593265762539,0.20697064291491976,0.30140681060766567,0.1590592078658178,0.20975671020397152,0.2142445997584767,0.26437155067598356,0.1118586478200969,0.10050891748533565,0.20095009230741664,0.20479388024292655,0.23926067606838256,0.18520122696552585
0.21210780956699332,0.1991737707806753,0.2469495465796757,0.1759814436612488,0.16387369488013315,0.3920747810952717,0.2297911128384917,0.15891558980168416,0.08410412790750205,0.18853804206453392,0.22233084036410325,0.18948347467075263,0.13655466568481336,0.2591013641294249,0.1402372125261779,0.2717406500089469,0.26512109492125613,0.1433820229451861,0.0979476388204105,0.21055974970668187,1.0,0.23225150570638742,0.20433591357465247,0.1379655824072331,0.2027897589544855,0.10149181304234872,0.09262143062133978,0.19845240109093992,0.14321086462925256,0.18982283317478188,0.3580615371966186,0.2958899930114393,0.24732026650403133,0.14614789241956705,0.2010974222232893,0.1358972856643214,0.23927147851752853,0.20860732563638235,0.12899872615334101,0.26655815355951884,0.23254081462453424,0.22196891647111877,0.29442159545831775,0.28490718484244415,0.120522128095,0.10626893293771021,0.2994893380838441,0.21050756667160014,0.27128179799840413,0.19989583825545865
0.30605624807718435,0.3323095927572141,0.053760313239541335,0.21055602019099973,0.2175754357564335,0.2272503345120036,0.29883050305892916,0.25808349131669883,0.37005155194239836,0.2905045198323661,0.34648712991273534,0.09124973473629502,0.09152182537327232,0.38158436546358165,0.20471747799297285,0.2780932662729268,0.42977328422842714,0.2550511580130767,0.26265903176547145,0.18875708931812502,0.23225150570638742,1.0,0.07191752489540906,0.17027853484909292,0.2857526449058486,0.17337727315931384,0.13100950835699754,0.603312825259015,0.19411923418285576,0.3289809181997604,0.29451344918519395,0.2789258774210376,0.1266339937337867,0.3568024568806407,0.4131818546737405,0.3703928259764505,0.3265383345319715,0.17118932964083872,0.3298628489516335,0.3217038183765778,0.2447373320556255,0.17344816999486237,0.36723496548271817,0.6250403665030981,0.16006624075613232,0.23242388371575762,0.24300337504799543,0.2710463109126352,0.3130641060873719,0.25085581079540764
-0.009913471936227353,0.0035804377384440556,0.10810275503292692,0.2725972599355144,0.012925661345533399,0.1346542420345134,0.16140868598267302,0.13836748734825913,-0.06483345205819575,0.15769114478298973,-0.007203879578739273,0.46972038315081294,0.03469424402545277,-0.04340174927304488,0.1634706272112196,0.11044897034605954,0.15845673000425728,0.1205939213388054,0.07435548942474776,0.14847165392538567,0.20433591357465247,0.07191752489540906,1.0,0.0006655935342971542,0.09005408983775307,0.16423899533089234,0.3236507207787931,0.14333426533555924,0.1744676897002669,0.017392303952662686,0.13383683194629617,0.15215287024988783,0.47861827888752734,-0.04781971490568692,-0.014964613448843388,-0.08611458744652703,0.086800068209142,0.27674196924834055,-0.059407096967756326,0.03746993870680122,0.0608560112240756,0.4255080495331017,0.08202741833435355,0.08490772710014283,0.14808930522183703,0.1364024688693314,0.19496844175107308,0.08139630987663092,0.16538980134319936,0.1778992020261749
0.3931156582038854,0.4392396192213282,0.14650186423244435,0.15004089311485574,0.6489358264537377,0.1096438310283822,0.4226385780327351,0.34109198745372155,0.30574854383707567,0.3501726868763146,0.2182082721252794,0.04383303661152166,0.07752267387332777,0.24174291637121503,0.03640647950490393,0.3474377857102527,0.399421228329974,0.10686681850085895,0.4296184148200515,0.19033089623804716,0.1379655824072331,0.17027853484909292,0.0006655935342971542,1.0,0.3583940355884486,0.18409611585027416,0.31095916616376384,0.3727236890246025,0.44016166082278263,0.4109074455805657,0.3057293662609053,0.22788459634692745,0.1079276771535374,0.3535046296293037,0.27237265916132913,0.29900165262577083,0.3868714507397641,0.2067430727626642,0.5139642486842677,0.4528050729686877,0.19460937399016215,0.11892368885487756,0.19975938497679407,0.34286409290856545,0.157992326041437,0.15438974336416808,0.13527622328718072,0.12200681452454765,0.4306804995636335,0.21179389071289084
0.40168957042852843,0.42800930073723403,0.11340902903630404,0.18187026320085012,0.3450808085485263,0.19606022575884235,0.4204219147247997,0.40939922938617257,0.3151636293564786,0.23200424254054597,0.3637394419202754,0.11343747379738539,0.0313945427863229,0.3552422734060739,0.10578239775932373,0.2706742161180174,0.3412955396122033,0.10641099707758526,0.38041746051187775,0.18088926313665857,0.2027897589544855,0.2857526449058486,0.09005408983775307,0.3583940355884486,1.0,0.11237463099692746,0.17961916177655887,0.4109604896477288,0.32818877293582177,0.4221076105383117,0.3661322338468737,0.2971795560297142,0.16231722071723514,0.44474978891855405,0.3266878481520318,0.33599846544748946,0.39599511984367136,0.2201795100746816,0.4608025130823359,0.43598917882675586,0.1060159254878567,0.2576182988487696,0.32315161808389936,0.4089220778769347,0.06918604520763592,0.10431538134873873,0.2335168791593853,0.19230013477600116,0.33334905219952393,0.19691726702586965
0.09269001819930667,0.1380196795726486,0.0966078791060559,0.09053476112284178,0.06045895635343551,-0.01849660572408956,0.2417286504274601,0.18567614398166338,0.14836288969467723,0.27269587456099975,0.126625727135075,0.09664369047157596,0.0502601638865662,0.10888382929133229,0.23924172450369985,0.10639795285259239,0.1706094764847465,0.7104316552854217,0.09546282795295255,0.05916129728163947,0.10149181304234872,0.17337727315931384,0.16423899533089234,0.18409611585027416,0.11237463099692746,1.0,0.19969165030541614,0.2057289907009365,0.15522963485268385,0.22275768168806392,0.2294774660710845,0.12178106297024041,0.06849959525948535,0.10825721106763878,0.23043489245194704,0.0884453312997152,0.19226366569914122,0.15706739355710167,0.16448985238584196,0.14774163777754643,0.14601735304843136,0.26015518379604324,0.1847901755216141,0.17634683965293846,0.7193718225051413,0.6517182579553047,0.20373120262724692,0.14959859571140197,0.22842280116372699,0.5733131062462623
0.2498075312497229,0.27293123665086383,0.1700652035497979,0.28918360507803587,0.26179563936237976,0.14107011970109584,0.3007643656390407,0.2996048090869304,0.22242142321362826,0.262241981205696,0.17413558068370286,0.37688474296184965,0.12122187674776302,0.24140215116969352,0.179462002484473,0.2597156146512422,0.2639630401741646,0.18195194429530606,0.170649417628502,0.19114558001429943,0.09262143062133978,0.13100950835699754,0.3236507207787931,0.31095916616376384,0.17961916177655887,0.19969165030541614,1.0,0.30011408304261417,0.24913721469747455,0.248096440070497,0.1892685800355758,0.2437335073904558,0.3749728859385004,0.22919383459043768,0.20153788814792747,0.1229414021904131,0.2972820642959573,0.21089505823565666,0.25799670548079406,0.2313576441859866,0.18647540046334068,0.31059663499019824,0.1886558887114807,0.24373410354785677,0.16688781314778348,0.21814022870021452,0.3170033963666432,0.1487044698438135,0.25917751390336313,0.2247698151057205
0.4018775165419737,0.4293162833637586,0.26596731689496994,0.32324160109048694,0.3579608447430711,0.22250914679654815,0.4429437875624647,0.3829869669375616,0.451623133763936,0.3601513132045518,0.36642340191363826,0.1873377188551183,0.1575501947266541,0.4280013573335156,0.2408831096667412,0.3265479144262139,0.4941178346159329,0.2530688526099492,0.3661755343127949,0.23893615646229238,0.19845240109093992,0.603312825259015,0.14333426533555924,0.3727236890246025,0.4109604896477288,0.2057289907009365,0.30011408304261417,1.0,0.29347721452910297,0.4860927517603314,0.4088492499352941,0.35539716896849444,0.17051007644201788,0.506481504304634,0.4424145577525903,0.45231013653006075,0.4172090225853648,0.21443420261661325,0.4397717828816319,0.4235100468657938,0.2512629470919703,0.2281374517221908,0.41070767320018364,0.790920485168747,0.20585946961212065,0.2584797977200646,0.3028731400149694,0.26015365138715474,0.552188692869141,0.3519192444020187
0.23138637084619573,0.2931580468798519,0.12586320827942607,0.15578964155108677,0.2996458132553302,0.08065522221505679,0.2592023150938653,0.30623264666410555,0.2575801685255576,0.30281891188587706,0.14860837822773626,0.22627396077139447,0.03261984746113247,0.21506375930475358,-0.053633143560711916,0.23914885768330033,0.23050112503960582,0.11801850349394,0.4135260143009533,0.18649679603256172,0.14321086462925256,0.19411923418285576,0.1744676897002669,0.44016166082278263,0.32818877293582177,0.15522963485268385,0.24913721469747455,0.29347721452910297,1.0,0.27376117159088714,0.23337751531711287,0.20897564575260696,0.11035312973284744,0.22578917522050218,0.23607566550542877,0.18853900756189879,0.3420556750209152,0.2667728802175028,0.2748164018409327,0.2821230508433539,0.08528693403931521,0.18763068733549335,0.15453924581904593,0.26175904423951385,0.09422096323661003,0.15335827335714886,0.14490374050757318,0.08527252478592214,0.3322458166941668,0.23440707213115541
